id	title	description	link	image_link	additional_image_link	availability	condition	price	sale_price	brand	gtin	mpn	identifier_exists	google_product_category	product_type	item_group_id	shipping	min_handling_time	max_handling_time	min_transit_time	max_transit_time
4283	"ASTON HT Aparador"	"Com uma presença imponente, o Aston distingue-se pela combinação elegante de tons contrastantes. Esta harmonia confere uma identidade visual marcante e reforça o seu design contemporâneo.Disponível em três configurações distintas, oferece um espaço generoso que responde a diferentes necessidades de arrumação. É um aparador moderno, versátil e de fácil integração na decoração."	https://dfpinteriores.com/aston-ht-aparador-4283	https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto1_2025_10_00072000000145.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto1_00072001010697.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto3_2024_11_00072001010701.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto4_00072001010696.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto3_2024_11_00072001010697.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto2_2024_11_00072001010697.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto4_2026_02_00072001010697.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto5_2026_02_00072001010697.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto6_2026_02_00072001010697.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto7_2026_02_00072001010697.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/aston-ht-aparador-4283/foto8_2026_02_00072001010697.jpg	in_stock	new	"710.00 EUR"	"419.00 EUR"	"DFP Interiores"		00072000000145	no	6362	MOBILIÁRIO	4283	"PT:::0.00 EUR"	1	2	1	2
3584	"HE204 Sofá Cama"	"Combinando conforto e design atual, o sofá HS 60439 é ideal para salas modernas. Disponível em 2 e 3 lugares, inclui mecanismo manual que permite reclinar o encosto e levantar as pernas com facilidade.A sua estrutura firme, encostos elevados e tecido resistente tornam-no perfeito para momentos de descanso a dois ou em família."	https://dfpinteriores.com/he204-sofa-cama-3584	https://dfpinteriores.com/assets/images/sofas-cama/he204-sofa-cama-3584/foto1_2025_09_00033001010667.jpg	https://dfpinteriores.com/assets/images/sofas-cama/he204-sofa-cama-3584/foto1_2025_05_00033001010652.jpg,https://dfpinteriores.com/assets/images/sofas-cama/he204-sofa-cama-3584/foto1_2025_05_00033001010653.jpg,https://dfpinteriores.com/assets/images/sofas-cama/he204-sofa-cama-3584/foto2_2025_05_00033001010652.jpg,https://dfpinteriores.com/assets/images/sofas-cama/he204-sofa-cama-3584/foto3_2025_05_00033001010652.jpg,https://dfpinteriores.com/assets/images/sofas-cama/he204-sofa-cama-3584/foto2_2025_05_00033001010653.jpg,https://dfpinteriores.com/assets/images/sofas-cama/he204-sofa-cama-3584/foto3_2025_05_00033001010653.jpg	in_stock	new	"699.00 EUR"	"399.00 EUR"	"DFP Interiores"		00033001010667	no	635	"SOFÁS > SOFÁS CAMA"	3584	"PT:::0.00 EUR"	1	2	1	2
4636	"BARI Aparador"	"O aparador Bari distingue-se pela harmonia entre design contemporâneo e funcionalidade, ideal para quem procura um móvel que complementa a decoração com sofisticação.Os compartimentos fechados permitem organizar louça, têxteis e pequenos objetos. É uma excelente escolha para transformar a sua sala de estar, sala de jantar ou hall de entrada."	https://dfpinteriores.com/bari-aparador-4636	https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto1_2026_07_00053000000078.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto2_2026_07_00053000000078.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto3_2026_07_00053000000078.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto4_2026_07_00053000000078.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto5_2026_07_00053000000078.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto1_2026_07_00053001010286.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto1_2026_07_00053001010287.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto2_2026_07_00053001010286.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto3_2026_07_00053001010286.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto4_2026_07_00053001010286.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-4636/foto5_2026_07_00053001010286.jpg	in_stock	new	"699.00 EUR"	"469.00 EUR"	"DFP Interiores"		00053000000078	no	6362	MOBILIÁRIO	4636	"PT:::0.00 EUR"	1	2	1	2
12174	"KI Sommier"	"A cama KI apresenta uma estrutura estofada de linhas simples e um estrado elevatório que permite aceder ao interior de forma prática, tornando o uso do espaço mais eficiente sem alterar o visual da peça. O conjunto mantém um estilo limpo e contemporâneo, fácil de integrar em diferentes ambientes.Disponível em duas medidas e em 3 cores, adapta-se a várias necessidades e composições de quarto."	https://dfpinteriores.com/ki-sommier-12174	https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto1_2026_08_00055000000167.jpg	https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto2_2026_08_00055000000167.jpg,https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto3_2026_08_00055000000167.jpg,https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto3_2026_08_00055001010206.jpg,https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto2_2026_08_00055001010209.jpg,https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto3_2026_08_00055001010207.jpg,https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto1_2026_08_00055001010210.jpg,https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto1_2026_09_00055001010208.jpg,https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto1_2026_09_00055001010211.jpg,https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto1_2026_08_00055001010206.jpg,https://dfpinteriores.com/assets/images/sommiers/ki-sommier-12174/foto2_2026_08_00055001010206.jpg	in_stock	new	"699.00 EUR"	"375.00 EUR"	"DFP Interiores"		00055000000167	no	505764	"DESCANSO > CAMAS > SOMMIERS"	12174	"PT:::0.00 EUR"	1	2	1	2
6742	"MD LUXURY Cama"	"A cama LUXURY destaca-se pelo design moderno e pela estrutura estofada, criando um ambiente sofisticado e confortável. Disponível em três medidas, adapta-se facilmente a diferentes espaços.Oferece versões sem estrado, com estrado e com estrado elevatório, garantindo praticidade e arrumação adicional. Robusta e funcional, combina estética e utilidade numa solução versátil para o quarto."	https://dfpinteriores.com/md-luxury-cama-6742	https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto3_2026_09_00008000000023.jpg	https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto1_2026_04_00008000000023.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto2_2026_09_00008000000023.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto4_2026_09_00008000000023.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto1_2026_04_00008000000027.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto1_2026_09_00008001014915.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto1_2026_04_00008000000028.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto1_2026_04_00008000000022.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto1_2026_09_00008001014914.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto1_2026_04_00008000000026.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-luxury-cama-6742/foto1_2026_04_00008000000024.jpg	in_stock	new	"635.00 EUR"	"359.00 EUR"	"DFP Interiores"		00008000000023	no	505764	"MOBILIÁRIO > QUARTOS > CAMAS MOBILIARIO"	6742	"PT:::0.00 EUR"	1	2	1	2
3799	"ECOSLEEP Colchão Fresh Foam"	"O Fresh Foam alia um design contemporâneo a uma construção equilibrada. A estrutura oferece um suporte uniforme e acolhedor, adaptado a diferentes perfis de utilizador.Este colchão apresenta-se como uma proposta competitiva dentro da linha Ecosleep, desenvolvida para oferecer uma solução de descanso acessível, fiável e descomplicada."	https://dfpinteriores.com/ecosleep-colchao-fresh-foam-3799	https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto1_2025_09_00123000000227.jpg	https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000094.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000091.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000092.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000093.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000084.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000085.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000086.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000087.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000088.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-fresh-foam-3799/foto2_2025_06_00123000000089.jpg	in_stock	new	"599.00 EUR"	"275.00 EUR"	ECOSLEEP		00123000000227	no	2696	"DESCANSO > COLCHÕES > NUCLEO"	3799	"PT:::0.00 EUR"	1	2	1	2
6707	"MR PRINCE Cama"	"A cama PRINCE destaca-se pelo design contemporâneo e pelo estofado azul, que acrescenta personalidade e elegância ao quarto. A estrutura robusta garante estabilidade e durabilidade, enquanto o estofado no pé da cama reforça a harmonia visual do conjunto.Já vem com o estrado incluído e está disponível nas medidas 190 × 140 e 200 × 160, oferecendo uma solução completa e adaptável ao espaço."	https://dfpinteriores.com/mr-prince-cama-6707	https://dfpinteriores.com/assets/images/camas-mobiliario/mr-prince-cama-6707/foto1_2026_05_00033000000332.jpg	https://dfpinteriores.com/assets/images/camas-mobiliario/mr-prince-cama-6707/foto2_2026_09_00033000000332.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/mr-prince-cama-6707/foto1_2025_05_00033000000146.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/mr-prince-cama-6707/foto1_2025_05_00033000000147.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/mr-prince-cama-6707/foto2_2026_09_00033000000146.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/mr-prince-cama-6707/foto2_2026_09_00033000000147.jpg	in_stock	new	"599.00 EUR"	"299.00 EUR"	"DFP Interiores"		00033000000332	no	505764	"MOBILIÁRIO > QUARTOS > CAMAS MOBILIARIO"	6707	"PT:::0.00 EUR"	1	2	1	2
12179	"MD VISEU Cama"	"A cama VISEU apresenta uma estrutura estofada de linhas simples, com visual limpo e construção sólida. Está disponível em diferentes medidas e nas opções sem estrado, com estrado ou com estrado elevatório, oferecendo soluções ajustadas às necessidades.Pensada para garantir estabilidade e conforto, valoriza a simplicidade e a funcionalidade, resultando numa peça prática e equilibrada."	https://dfpinteriores.com/md-viseu-cama-12179	https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto4_2026_08_00008000000100.jpg	https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto1_2026_08_00008000000100.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto2_2026_08_00008000000100.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto3_2026_08_00008000000100.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto1_2026_08_00008000000094.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto1_2026_08_00008000000054.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto1_2025_06_00008001014061.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto1_2026_08_00008000000096.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto1_2026_08_00008000000095.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto1_2026_08_00008001015069.jpg,https://dfpinteriores.com/assets/images/camas-mobiliario/md-viseu-cama-12179/foto1_2026_08_00008000000099.jpg	in_stock	new	"588.00 EUR"	"325.00 EUR"	MD		00008000000100	no	505764	"MOBILIÁRIO > QUARTOS > CAMAS MOBILIARIO"	12179	"PT:::0.00 EUR"	1	2	1	2
3797	"ECOSLEEP Colchão Organic Foam"	"O Organic Foam alia um design contemporâneo a uma construção equilibrada. A estrutura oferece um suporte uniforme e acolhedor, adaptado a diferentes perfis de utilizador.Este colchão apresenta-se como uma proposta económica dentro da linha Ecosleep, desenvolvida para oferecer uma solução de descanso acessível, fiável e descomplicada."	https://dfpinteriores.com/ecosleep-colchao-organic-foam-3797	https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto1_2025_09_00123000000225.jpg	https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000124.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000130.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000131.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000132.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000133.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000134.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000135.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000136.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000137.jpg,https://dfpinteriores.com/assets/images/nucleo/ecosleep-colchao-organic-foam-3797/foto2_2025_06_00123000000128.jpg	in_stock	new	"495.00 EUR"	"235.00 EUR"	ECOSLEEP		00123000000225	no	2696	"DESCANSO > COLCHÕES > NUCLEO"	3797	"PT:::0.00 EUR"	1	2	1	2
11887	"PRESTIGO P6 Aparador"	"Disponível em duas versões, o Prestigo oferece soluções práticas de arrumação. A configuração foi pensada para otimizar o espaço, proporcionando uma distribuição equilibrada e funcional.O acabamento e a tonalidade natural reforçam o design intemporal do aparador, tornando-o uma escolha elegante para projetos de mobiliário exigentes."	https://dfpinteriores.com/prestigo-p6-aparador-11887	https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto1_2026_07_00072001011033.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto2_2026_07_00072001011033.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto3_2026_07_00072001011033.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto4_2026_07_00072001011033.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto1_2025_01_00072001011033.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto2_2025_01_00072001011033.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto3_2025_01_00072001011033.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto4_2026_02_00072001011033.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto5_2026_02_00072001011033.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto6_2026_02_00072001011033.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/prestigo-p6-aparador-11887/foto7_2026_02_00072001011033.jpg	in_stock	new	"459.00 EUR"	"439.00 EUR"	"DFP Interiores"		00072001011033	no	6362	MOBILIÁRIO	11887	"PT:::0.00 EUR"	1	2	1	2
3759	"SANTI D`ITALIA Colchão Slim"	"Com uma construção funcional, este modelo foi pensado para uma utilização descomplicada. A capa exterior confere versatilidade, integrando-se com facilidade em diferentes ambientes.A firmeza média do colchão proporciona um conforto estável, sem ser demasiado macio. Conta ainda com tratamento anti-alérgico e anti-ácaros, perfeito para um sono higiénico e seguro."	https://dfpinteriores.com/santi-ditalia-colchao-slim-3759	https://dfpinteriores.com/assets/images/nucleo/santi-ditalia-colchao-slim-3759/foto1_2025_09_00010000000036.jpg	https://dfpinteriores.com/assets/images/nucleo/santi-ditalia-colchao-slim-3759/foto2_2026_05_00010000000036.jpg,https://dfpinteriores.com/assets/images/nucleo/santi-ditalia-colchao-slim-3759/foto1_2025_05_00010001010387.jpg,https://dfpinteriores.com/assets/images/nucleo/santi-ditalia-colchao-slim-3759/foto2_2025_06_00010001010387.jpg,https://dfpinteriores.com/assets/images/nucleo/santi-ditalia-colchao-slim-3759/foto1_2025_05_00010001010389.jpg,https://dfpinteriores.com/assets/images/nucleo/santi-ditalia-colchao-slim-3759/foto2_2025_06_00010001010389.jpg,https://dfpinteriores.com/assets/images/nucleo/santi-ditalia-colchao-slim-3759/foto2_2025_05_00010001010388.jpg,https://dfpinteriores.com/assets/images/nucleo/santi-ditalia-colchao-slim-3759/foto1_2025_06_00010001010388.jpg	in_stock	new	"399.00 EUR"	"179.00 EUR"	"SANTI D`ITALIA"		00010000000036	no	2696	"DESCANSO > COLCHÕES > NUCLEO"	3759	"PT:::0.00 EUR"	1	2	1	2
